# neig  =    18432
# vol   =  0.547283041E+06
# nspin =        1
#       eig (eV)   abs(dipole)^2      Re(dipole)    Im(dipole)
  0.46491593E+01  0.19913841E-02 -0.44624891E-01 -0.56710931E-04
  0.46493120E+01  0.19368138E-01 -0.13914899E+00  0.23866286E-02
  0.46495483E+01  0.33155464E-01 -0.18206717E+00  0.26475520E-02
  0.46496617E+01  0.12858798E-01 -0.11337811E+00  0.20502426E-02
  0.46497184E+01  0.11685262E-01 -0.10808192E+00  0.18867642E-02
  0.46499485E+01  0.15697141E-01 -0.12526888E+00  0.22022318E-02
  0.46501427E+01  0.24119434E-01  0.15527787E+00 -0.28663791E-02
  0.46503414E+01  0.41729481E-03  0.20426731E-01 -0.20847173E-03
  0.46504905E+01  0.19354636E-02  0.43985476E-01 -0.86113547E-03
  0.46505079E+01  0.28351435E-02 -0.53239689E-01  0.82399582E-03
  0.46507423E+01  0.67353401E-02 -0.82056372E-01  0.14463420E-02
  0.46508941E+01  0.18247820E-05  0.13505063E-02  0.30243975E-04
  0.46509394E+01  0.20870014E-01 -0.14444008E+00  0.26600204E-02
  0.46511752E+01  0.72881518E-01  0.26993997E+00 -0.37327341E-02
  0.46512792E+01  0.79758919E-03  0.28237989E-01 -0.45297581E-03
  0.46513883E+01  0.38388605E-02  0.61948416E-01 -0.11199260E-02
  0.46514894E+01  0.72805896E-02 -0.85311338E-01  0.16016156E-02
  0.46516135E+01  0.15477342E-01  0.12438708E+00 -0.22795210E-02
  0.46518707E+01  0.26449336E-01 -0.16260472E+00  0.30068177E-02
  0.46520283E+01  0.16982300E-02 -0.41202948E-01  0.73963160E-03
  0.46521162E+01  0.18291273E-02  0.42760584E-01 -0.81229524E-03
  0.46522544E+01  0.99217521E-01  0.31493382E+00 -0.58487623E-02
  0.46523562E+01  0.12967591E-01 -0.11386207E+00  0.17376959E-02
  0.46525355E+01  0.91064044E-02 -0.95411795E-01  0.17302582E-02
  0.46526427E+01  0.10501658E-01  0.10246077E+00 -0.18569684E-02
  0.46527325E+01  0.51966740E-01  0.22792517E+00 -0.41054882E-02
  0.46528424E+01  0.66873482E-02  0.81762543E-01 -0.14949230E-02
  0.46529658E+01  0.13469584E-02  0.36694974E-01 -0.66126587E-03
  0.46530646E+01  0.85707323E-02  0.92561162E-01 -0.17786386E-02
  0.46531947E+01  0.23558111E-01 -0.15346288E+00  0.26935028E-02
  0.46532637E+01  0.87961640E-02 -0.93771831E-01  0.17342689E-02
  0.46533372E+01  0.45134346E-04  0.67171894E-02 -0.11710074E-03
  0.46534743E+01  0.39807745E-01 -0.19951849E+00  0.34430702E-03
  0.46537325E+01  0.23125245E-01  0.15204398E+00 -0.28059466E-02
  0.46538158E+01  0.11762207E-02 -0.34290644E-01  0.61023839E-03
  0.46539365E+01  0.96250962E-03  0.31019039E-01 -0.57341630E-03
  0.46540753E+01  0.86836846E-02 -0.93173301E-01  0.15558198E-02
  0.46541372E+01  0.52863354E-02  0.72692459E-01 -0.14634741E-02
  0.46542908E+01  0.64988715E-03  0.25486910E-01 -0.55188239E-03
  0.46544770E+01  0.70606678E-02 -0.84014322E-01  0.15038355E-02
  0.46545348E+01  0.21444899E-03  0.14641191E-01 -0.29073712E-03
  0.46547903E+01  0.15512465E-02  0.39379327E-01 -0.71773992E-03
  0.46548923E+01  0.12103156E-01  0.10999523E+00 -0.20505380E-02
  0.46550188E+01  0.10903363E-01  0.10438576E+00 -0.26411719E-02
  0.46550712E+01  0.27081371E-03 -0.16455671E-01  0.15689256E-03
  0.46551537E+01  0.17700597E-01  0.13301640E+00 -0.26894315E-02
  0.46552556E+01  0.31569357E-02 -0.56176598E-01  0.10608827E-02
  0.46553506E+01  0.20063901E-01  0.14162241E+00 -0.26446293E-02
  0.46554487E+01  0.38613270E-02 -0.62129773E-01  0.11037929E-02
  0.46556430E+01  0.43812367E-02  0.66179966E-01 -0.12036340E-02
  0.46557280E+01  0.93364217E-02  0.96613680E-01 -0.14894724E-02
  0.46559202E+01  0.35762115E-02  0.59791722E-01 -0.10777360E-02
  0.46561752E+01  0.94432989E-02  0.97160115E-01 -0.17919447E-02
  0.46561996E+01  0.77341559E-02 -0.87920815E-01  0.20214272E-02
  0.46563250E+01  0.55160871E-02 -0.74259053E-01  0.12961791E-02
  0.46565263E+01  0.22609508E-02 -0.47540730E-01  0.91094398E-03
  0.46565815E+01  0.53606838E-01 -0.23150346E+00  0.36033936E-02
  0.46567479E+01  0.37793562E-03 -0.19437613E-01  0.33883628E-03
  0.46568992E+01  0.28755392E-02  0.53616147E-01 -0.92082515E-03
  0.46570498E+01  0.12250442E-01 -0.11066408E+00  0.19759187E-02
  0.46571487E+01  0.12681289E-01 -0.11259235E+00  0.20621291E-02
  0.46573145E+01  0.51495497E-02 -0.71750233E-01  0.12057610E-02
  0.46575937E+01  0.81191103E-02  0.90056288E-01  0.29958880E-02
  0.46576225E+01  0.32342286E-05  0.17913139E-02 -0.15944641E-03
  0.46579603E+01  0.15122612E-01 -0.12295340E+00  0.22527115E-02
  0.46580066E+01  0.29083490E-02 -0.53919637E-01  0.10108075E-02
  0.46581846E+01  0.10208282E-01  0.10102184E+00 -0.16942663E-02
  0.46582004E+01  0.93700485E-03  0.30607908E-01 -0.40103395E-03
  0.46583454E+01  0.42694511E-02  0.65328915E-01 -0.12585583E-02
  0.46585936E+01  0.55963845E-02  0.74800960E-01 -0.10958639E-02
  0.46586769E+01  0.23798994E-01 -0.15424324E+00  0.28311786E-02
  0.46587354E+01  0.11374326E-02 -0.33719186E-01  0.67013096E-03
  0.46589193E+01  0.26627955E-03 -0.16315111E-01  0.31095853E-03
  0.46589834E+01  0.93652653E-03 -0.30597849E-01  0.54605470E-03
  0.46593948E+01  0.31777421E-03 -0.17818688E-01  0.51824035E-03
  0.46594061E+01  0.64153630E-02 -0.80077078E-01  0.17391421E-02
  0.46595315E+01  0.13268532E-02 -0.36417911E-01  0.76740358E-03
  0.46597474E+01  0.21756698E-02 -0.46637585E-01  0.77814774E-03
  0.46598562E+01  0.10523703E-01  0.10256990E+00 -0.17658004E-02
  0.46599770E+01  0.34198355E-03  0.18489165E-01 -0.36650434E-03
  0.46600592E+01  0.36783958E-02 -0.60639447E-01  0.11194948E-02
  0.46600816E+01  0.82555943E-04 -0.90840556E-02  0.18941152E-03
  0.46601471E+01  0.31178974E-02 -0.55829361E-01  0.98988000E-03
  0.46602886E+01  0.93118157E-02  0.96481614E-01 -0.17646286E-02
  0.46604657E+01  0.15478793E-01  0.12439372E+00 -0.22351824E-02
  0.46605224E+01  0.21793376E-02 -0.46675421E-01  0.86173437E-03
  0.46607845E+01  0.28439537E-03 -0.16861343E-01  0.30081077E-03
  0.46609037E+01  0.22733130E-02 -0.47671308E-01  0.87146882E-03
  0.46610361E+01  0.45735285E-04 -0.67618041E-02  0.11528023E-03
  0.46613510E+01  0.22100799E-02 -0.47003246E-01  0.88025656E-03
  0.46614091E+01  0.41100016E-03  0.20270113E-01 -0.35027894E-03
  0.46614982E+01  0.57010499E-05 -0.23864508E-02  0.76828449E-04
  0.46616082E+01  0.42171182E-01 -0.20532077E+00  0.38159851E-02
  0.46616663E+01  0.18189295E-02  0.42641812E-01 -0.77810245E-03
  0.46618664E+01  0.94134435E-03  0.30675752E-01 -0.58531856E-03
  0.46618993E+01  0.99217821E-03 -0.31493207E-01  0.59676718E-03
  0.46620107E+01  0.33589879E-02 -0.57947221E-01  0.10523932E-02
  0.46622005E+01  0.79967483E-03  0.28274102E-01 -0.49996106E-03
  0.46623888E+01  0.48406790E-02  0.69563635E-01 -0.12568650E-02
  0.46625017E+01  0.20049242E-01  0.14157489E+00 -0.24070311E-02
  0.46625162E+01  0.10731079E-01 -0.10355218E+00 -0.28328350E-02
  0.46625742E+01  0.14416728E-02  0.37964048E-01 -0.63549823E-03
  0.46628546E+01  0.39496075E-01  0.19870714E+00 -0.33982516E-02
  0.46630175E+01  0.67392082E-01  0.25956834E+00 -0.40446482E-02
  0.46630226E+01  0.45432803E-02 -0.67369123E-01  0.21636826E-02
  0.46630829E+01  0.21192983E-01 -0.14555309E+00  0.26984428E-02
  0.46633037E+01  0.12612140E-02  0.35507601E-01 -0.65134792E-03
  0.46634022E+01  0.51918553E-01 -0.22782165E+00  0.39809096E-02
  0.46634709E+01  0.10164150E-04  0.31871022E-02  0.80807510E-04
  0.46637568E+01  0.40305965E-01 -0.19504311E+00 -0.47583087E-01
  0.46638181E+01  0.46145131E-03 -0.21476121E-01  0.47701165E-03
  0.46639741E+01  0.37713364E-01 -0.19416513E+00  0.36421283E-02
  0.46640794E+01  0.23414094E-02 -0.48378467E-01  0.96608061E-03
  0.46642916E+01  0.46333126E-01  0.21521860E+00 -0.37520833E-02
  0.46645674E+01  0.19267850E-01 -0.13878609E+00  0.25040763E-02
  0.46646510E+01  0.66141025E-03 -0.25714597E-01  0.41199513E-03
  0.46647895E+01  0.73521928E-02 -0.85728388E-01  0.16841315E-02
  0.46649086E+01  0.45404441E-01  0.21304689E+00 -0.39321609E-02
  0.46650448E+01  0.67442559E-02 -0.82107552E-01  0.16142658E-02
  0.46652428E+01  0.33392365E-02 -0.57774965E-01  0.11357563E-02
  0.46653051E+01  0.20466704E-02  0.45232203E-01 -0.84750121E-03
  0.46654132E+01  0.45079910E-04  0.67128686E-02 -0.13154611E-03
  0.46654646E+01  0.72837573E-03 -0.26983995E-01  0.48963664E-03
  0.46656309E+01  0.27089814E-03 -0.16456131E-01  0.30644053E-03
  0.46658436E+01  0.44752417E-02  0.66886869E-01 -0.11783479E-02
  0.46660001E+01  0.27807711E-04  0.52720765E-02 -0.11366564E-03
  0.46660890E+01  0.20134235E-02 -0.44867376E-01  0.58491661E-03
  0.46661325E+01  0.78649792E-01 -0.28040821E+00  0.45854877E-02
  0.46664347E+01  0.12422402E-03 -0.11143671E-01  0.20643392E-03
  0.46665386E+01  0.13874606E-03  0.11777222E-01 -0.20760844E-03
  0.46667521E+01  0.82652450E-03 -0.28744844E-01  0.50839028E-03
  0.46668149E+01  0.72139608E-03  0.26853776E-01 -0.52035581E-03
  0.46669770E+01  0.24545962E-01  0.15664202E+00 -0.30399578E-02
  0.46670009E+01  0.17561710E-01 -0.13250052E+00  0.23068513E-02
  0.46672199E+01  0.40172395E-03  0.20040033E-01 -0.34789906E-03
  0.46673970E+01  0.22257035E-01  0.14916261E+00 -0.27479124E-02
  0.46675085E+01  0.14212400E-01  0.11919548E+00 -0.21992099E-02
  0.46675923E+01  0.46792495E-03  0.21628972E-01 -0.33542886E-03
  0.46676861E+01  0.27004863E-02  0.51957140E-01 -0.97051699E-03
  0.46677645E+01  0.37591606E-03  0.19388218E-01 -0.11437150E-03
  0.46679152E+01  0.12776649E-01 -0.11301532E+00  0.20461643E-02
  0.46680140E+01  0.23067213E-02 -0.48020625E-01  0.86073341E-03
  0.46682049E+01  0.10062423E-01 -0.10029564E+00  0.17907618E-02
  0.46682603E+01  0.23574856E-02 -0.48543057E-01  0.10282035E-02
  0.46684924E+01  0.28338551E-01 -0.16831287E+00  0.30541242E-02
  0.46686867E+01  0.15673679E-04 -0.39589392E-02 -0.21882174E-04
  0.46687272E+01  0.10782530E-01  0.10381769E+00 -0.21015570E-02
  0.46687993E+01  0.33766268E-05  0.18371588E-02  0.38399314E-04
  0.46689926E+01  0.20117567E-01  0.14181182E+00 -0.26408279E-02
  0.46691312E+01  0.21122137E-02  0.45949567E-01 -0.92250033E-03
  0.46693882E+01  0.25620937E-01 -0.16002962E+00  0.33850415E-02
  0.46694460E+01  0.81984922E-01 -0.28627796E+00  0.54634213E-02
  0.46696335E+01  0.25981645E-02  0.50964201E-01 -0.90263236E-03
  0.46697087E+01  0.84154194E-03  0.29003400E-01 -0.58711538E-03
  0.46698848E+01  0.61444585E-03 -0.24782551E-01  0.52057526E-03
  0.46700795E+01  0.18673771E-01 -0.13663537E+00  0.21324768E-02
  0.46700938E+01  0.47199699E-02  0.68687685E-01 -0.14042172E-02
  0.46701994E+01  0.27973668E-01 -0.16723714E+00  0.23252278E-02
  0.46704096E+01  0.47680864E-01  0.21832458E+00 -0.39037857E-02
  0.46705443E+01  0.35594109E-01  0.18861597E+00 -0.42574929E-02
  0.46707262E+01  0.18135008E-02  0.42582872E-01 -0.44697996E-03
  0.46707505E+01  0.14286558E-01  0.11950744E+00 -0.21281717E-02
  0.46708933E+01  0.33801923E-03 -0.18382171E-01  0.33915359E-03
  0.46709680E+01  0.73287123E-02 -0.85592932E-01  0.16007419E-02
  0.46711867E+01  0.79842924E-02  0.89341118E-01 -0.15675248E-02
  0.46713205E+01  0.77163598E-01  0.27773833E+00 -0.50016279E-02
  0.46715387E+01  0.13976720E-02  0.37379185E-01 -0.68448416E-03
  0.46716980E+01  0.20109935E-01  0.14178495E+00 -0.26389027E-02
  0.46717516E+01  0.33193529E-02 -0.57597930E-01  0.13533106E-02
  0.46719006E+01  0.28197817E-01  0.16789536E+00 -0.29941838E-02
  0.46720515E+01  0.85915944E-03 -0.29305951E-01  0.56629905E-03
  0.46722007E+01  0.26909936E-02 -0.51863628E-01  0.10759798E-02
  0.46722785E+01  0.88487339E-02 -0.94052123E-01  0.17123497E-02
  0.46724208E+01  0.16379126E-03 -0.12796292E-01  0.21489511E-03
  0.46725127E+01  0.16915371E-02 -0.41120123E-01  0.82008872E-03
  0.46726149E+01  0.14861337E-02  0.38543592E-01 -0.72475160E-03
  0.46727524E+01  0.94343301E-04 -0.97109287E-02  0.20289148E-03
  0.46729727E+01  0.77997406E-03 -0.27923807E-01  0.48482115E-03
  0.46730153E+01  0.20710622E-02  0.45501314E-01 -0.83225584E-03
  0.46730530E+01  0.54274204E-02 -0.73659054E-01  0.13281997E-02
  0.46731263E+01  0.99739913E-04 -0.99852452E-02  0.18652496E-03
  0.46734560E+01  0.35006870E-03 -0.18706520E-01  0.36715256E-03
  0.46734863E+01  0.10597636E-01 -0.10292669E+00  0.19321166E-02
  0.46737289E+01  0.21843787E-01  0.14777079E+00 -0.27532878E-02
  0.46738644E+01  0.15765620E-02  0.39698797E-01 -0.75333615E-03
  0.46739407E+01  0.46125340E-02 -0.67905061E-01  0.11986340E-02
  0.46741055E+01  0.86447363E-02  0.92952882E-01 -0.21208543E-02
  0.46741242E+01  0.12387545E-03  0.11124169E-01 -0.35819921E-03
  0.46741657E+01  0.38601031E-02 -0.62117599E-01  0.12275665E-02
  0.46745442E+01  0.66516062E-02  0.81543985E-01 -0.14780592E-02
  0.46746355E+01  0.14527793E-01  0.12050509E+00 -0.25132307E-02
  0.46748721E+01  0.56189942E-01  0.23700250E+00 -0.44449076E-02
  0.46749374E+01  0.30908331E-02 -0.55585931E-01  0.10185031E-02
  0.46751778E+01  0.12132582E-01 -0.11012732E+00  0.21342571E-02
  0.46752038E+01  0.14766120E-01  0.11831960E+00 -0.27687407E-01
  0.46755314E+01  0.65285387E-03  0.25546887E-01 -0.45875214E-03
  0.46758800E+01  0.45940770E-02  0.67762456E-01 -0.15252899E-02
  0.46759183E+01  0.34064556E-01 -0.17952300E+00 -0.42849148E-01
  0.46760293E+01  0.13134812E-03  0.11457331E-01 -0.27873308E-03
  0.46761631E+01  0.73758609E-02  0.85799591E-01 -0.37803649E-02
  0.46762007E+01  0.97628105E-05 -0.31237568E-02 -0.70385341E-04
  0.46764221E+01  0.15677690E-01  0.12518961E+00 -0.22916958E-02
  0.46764755E+01  0.22283873E-01 -0.14925232E+00  0.27601663E-02
  0.46766040E+01  0.20914024E-03  0.14460209E-01 -0.20636257E-03
  0.46767549E+01  0.11154574E-01 -0.10559530E+00  0.20512267E-02
  0.46768609E+01  0.46557543E-01 -0.21573449E+00  0.40217768E-02
  0.46772685E+01  0.30721922E-01 -0.17524259E+00  0.34578709E-02
  0.46774134E+01  0.12835440E+00  0.35820134E+00 -0.67968800E-02
  0.46775163E+01  0.64684692E-02  0.80394319E-01 -0.22853203E-02
  0.46775413E+01  0.87100755E-01  0.29506884E+00 -0.59273444E-02
  0.46777128E+01  0.23527474E-02  0.48498570E-01 -0.79751649E-03
  0.46778229E+01  0.54566226E-04 -0.73843133E-02  0.19530152E-03
  0.46778851E+01  0.14379039E-02 -0.37913544E-01  0.68344804E-03
  0.46782664E+01  0.35294122E-02 -0.59400369E-01  0.10041577E-02
  0.46784682E+01  0.77054176E-01 -0.27754091E+00  0.50219410E-02
  0.46785362E+01  0.56189766E-03 -0.23700596E-01  0.42358355E-03
  0.46786696E+01  0.11065396E-01 -0.10516238E+00  0.25038167E-02
  0.46789334E+01  0.61812819E-01  0.24857505E+00 -0.48234393E-02
  0.46790799E+01  0.53823256E-04  0.73351407E-02 -0.13772021E-03
  0.46791636E+01  0.39824589E-02  0.63095512E-01 -0.11896505E-02
  0.46793233E+01  0.18829846E-03  0.13720455E-01 -0.21807700E-03
  0.46795280E+01  0.10018219E-01  0.10006446E+00 -0.23071075E-02
  0.46795833E+01  0.12456762E-01  0.11159244E+00 -0.19723196E-02
  0.46798352E+01  0.16804666E-03 -0.12960468E-01  0.27008015E-03
  0.46799296E+01  0.28203076E-01 -0.16790979E+00  0.30622105E-02
  0.46799478E+01  0.91430848E-02  0.95603725E-01 -0.17356441E-02
  0.46801695E+01  0.15960916E-04 -0.39940745E-02  0.91021018E-04
  0.46803763E+01  0.11174434E-01 -0.10569123E+00  0.19490089E-02
  0.46805127E+01  0.48006984E-01 -0.21905459E+00  0.46981352E-02
  0.46806468E+01  0.11206247E-01 -0.10584102E+00  0.19813656E-02
  0.46807403E+01  0.51899849E-03  0.22778086E-01 -0.39661695E-03
  0.46808380E+01  0.33839387E-01 -0.18392351E+00  0.33956596E-02
  0.46808979E+01  0.31026679E-02 -0.55694693E-01  0.87699064E-03
  0.46811040E+01  0.37496575E-07  0.19248436E-03 -0.21126919E-04
  0.46811659E+01  0.17126072E-01 -0.13084416E+00  0.24242445E-02
  0.46816352E+01  0.33034106E-02  0.57465477E-01 -0.10627985E-02
  0.46817270E+01  0.12372749E-01  0.11121512E+00 -0.19865283E-02
  0.46819645E+01  0.48011792E-04  0.69290458E-02 -0.10795286E-04
  0.46820038E+01  0.57716179E-01 -0.24020081E+00  0.44441395E-02
  0.46822343E+01  0.34881831E-01  0.18673583E+00 -0.33998080E-02
  0.46823008E+01  0.85434010E-02  0.92415540E-01 -0.16640393E-02
  0.46824489E+01  0.54262539E-02 -0.73650568E-01  0.13593302E-02
  0.46827839E+01  0.37736991E-02  0.61419647E-01 -0.11515610E-02
  0.46829131E+01  0.13800347E-02  0.37141086E-01 -0.75792295E-03
  0.46830369E+01  0.35630765E-02  0.59681119E-01 -0.11137797E-02
  0.46831672E+01  0.41366935E-03 -0.20335389E-01  0.37591909E-03
  0.46832664E+01  0.15270389E-01  0.12355338E+00 -0.22249890E-02
  0.46833028E+01  0.80595071E-03  0.28385452E-01 -0.46561326E-03
  0.46835324E+01  0.28126198E-02  0.53022190E-01 -0.11256776E-02
  0.46836870E+01  0.26995920E-02 -0.51945433E-01  0.11242936E-02
  0.46837494E+01  0.30576275E-01  0.17482771E+00 -0.33982337E-02
  0.46839597E+01  0.94846146E-02  0.97377314E-01 -0.15077450E-02
  0.46840155E+01  0.93168464E-04  0.96517468E-02 -0.11066468E-03
  0.46843519E+01  0.17821302E-02  0.42204263E-01 -0.96458319E-03
  0.46844800E+01  0.76909847E-02  0.87682712E-01 -0.16512745E-02
  0.46846839E+01  0.38830666E-01 -0.19702228E+00  0.35900542E-02
  0.46847285E+01  0.22931666E-03 -0.15138996E-01  0.35703237E-03
  0.46848350E+01  0.47795088E-03 -0.21852968E-01  0.63138683E-03
  0.46850265E+01  0.67225911E-01  0.25924323E+00 -0.43424130E-02
  0.46851300E+01  0.31418258E-02  0.56042507E-01 -0.10311156E-02
  0.46852981E+01  0.95761538E-08  0.97706240E-04  0.54446763E-05
  0.46855862E+01  0.32175581E-01  0.17934966E+00 -0.30461619E-02
  0.46856789E+01  0.18758887E-01 -0.13694249E+00  0.23753307E-02
  0.46858448E+01  0.35886727E-01 -0.18940847E+00  0.33403692E-02
  0.46860041E+01  0.22271248E-02  0.47183513E-01 -0.91695778E-03
  0.46861970E+01  0.13520209E-02  0.36762837E-01 -0.71744046E-03
  0.46863758E+01  0.97131275E-02  0.98539218E-01 -0.17748244E-02
  0.46864812E+01  0.12190813E-01  0.11039279E+00 -0.20603122E-02
  0.46866744E+01  0.58543872E-03 -0.24193122E-01  0.36272766E-03
  0.46867255E+01  0.23971840E-01 -0.15480339E+00  0.27838221E-02
  0.46869192E+01  0.92022003E-03 -0.30327833E-01  0.66527955E-03
  0.46869968E+01  0.39946214E-01 -0.19982914E+00  0.38117042E-02
  0.46870757E+01  0.18677695E-03 -0.13666179E-01  0.11175026E-03
  0.46873009E+01  0.21825179E-02  0.46709319E-01 -0.87031448E-03
  0.46874291E+01  0.47339257E-02  0.68791921E-01 -0.12638427E-02
  0.46876862E+01  0.84640041E-03 -0.29087659E-01  0.55545179E-03
  0.46880643E+01  0.72954758E-01  0.27005600E+00 -0.49513267E-02
  0.46881345E+01  0.39468207E-02 -0.62812913E-01  0.11656224E-02
  0.46882122E+01  0.86220861E-02  0.92839559E-01 -0.17036356E-02
  0.46884632E+01  0.37428285E-02  0.61168422E-01 -0.11191843E-02
  0.46886272E+01  0.14862839E-01 -0.12189097E+00  0.23304739E-02
  0.46886709E+01  0.17960034E-01 -0.13399223E+00  0.24731237E-02
  0.46888254E+01  0.23712572E-01 -0.15396362E+00  0.27884476E-02
  0.46890681E+01  0.22096596E-01 -0.14862869E+00  0.24715534E-02
  0.46891645E+01  0.18919993E-01  0.13752838E+00 -0.24369808E-02
  0.46892254E+01  0.32310260E-02  0.56833363E-01 -0.99746977E-03
  0.46893574E+01  0.10265286E-01 -0.10130036E+00  0.18768615E-02
  0.46895931E+01  0.22880586E-01 -0.15124864E+00  0.21057551E-02
  0.46897316E+01  0.25074588E-02 -0.50073771E-01  0.27612553E-03
  0.46898698E+01  0.33381864E-03 -0.18267696E-01  0.33157198E-03
  0.46901679E+01  0.16107502E-02  0.40128013E-01 -0.70196213E-03
  0.46903670E+01  0.23836032E-03 -0.15436230E-01  0.28830763E-03
  0.46905236E+01  0.22691421E-01  0.15061217E+00 -0.27196783E-02
  0.46906824E+01  0.10949144E-01  0.10463259E+00 -0.10790195E-02
  0.46907486E+01  0.52840268E-01 -0.22983098E+00  0.42414072E-02
  0.46908845E+01  0.23896847E-01 -0.15455888E+00  0.28982700E-02
  0.46910714E+01  0.16782717E-02  0.40961325E-01 -0.66451816E-03
  0.46911890E+01  0.12756077E-03 -0.11292734E-01  0.18687236E-03
  0.46912639E+01  0.16531235E-01 -0.12855207E+00  0.23661730E-02
  0.46915084E+01  0.49581369E-01  0.22263057E+00 -0.41226724E-02
  0.46918133E+01  0.34481123E-01  0.18566188E+00 -0.32848151E-02
  0.46918939E+01  0.26332540E-02  0.51307198E-01 -0.90857664E-03
  0.46920104E+01  0.63131197E-02  0.79438797E-01 -0.16115739E-02
  0.46921669E+01  0.57366929E-01  0.23947295E+00 -0.44312823E-02
  0.46922258E+01  0.10715065E-01  0.10349628E+00 -0.18936376E-02
  0.46924438E+01  0.25931836E-03  0.16100391E-01 -0.30944867E-03
  0.46927143E+01  0.35529822E-01 -0.18846485E+00  0.32894539E-02
  0.46928514E+01  0.81442130E-02  0.90233912E-01 -0.14332393E-02
  0.46930408E+01  0.22370963E-03  0.14954728E-01 -0.25643249E-03
  0.46932243E+01  0.37352225E-02  0.61106014E-01 -0.11302773E-02
  0.46935292E+01  0.87699049E-02  0.93633820E-01 -0.16163738E-02
  0.46936191E+01  0.12378839E-01 -0.11124159E+00  0.20367789E-02
  0.46936822E+01  0.74130172E-02  0.86085888E-01 -0.14956786E-02
  0.46938266E+01  0.10719322E-01  0.10351622E+00 -0.19271607E-02
  0.46939869E+01  0.84864589E-02 -0.92105714E-01  0.17310050E-02
  0.46941712E+01  0.17711659E-02  0.42079946E-01 -0.66637389E-03
  0.46942602E+01  0.35374716E-01 -0.18805362E+00  0.32482986E-02
  0.46944702E+01  0.88179104E-03 -0.29687627E-01  0.66020484E-03
  0.46946836E+01  0.79906733E-02  0.89368130E-01 -0.20026355E-02
  0.46947183E+01  0.11858115E+00 -0.34429657E+00  0.64050087E-02
  0.46950512E+01  0.10633896E-02 -0.32582815E-01  0.13228124E-02
  0.46950682E+01  0.22488306E-01  0.14993752E+00 -0.26544555E-02
  0.46951994E+01  0.46704235E-02 -0.68329654E-01  0.12173551E-02
  0.46954468E+01  0.26083586E-02  0.51062204E-01 -0.10049650E-02
  0.46955461E+01  0.28696723E-02 -0.53560886E-01  0.95063731E-03
  0.46957330E+01  0.56837693E-02 -0.75364628E-01  0.19855039E-02
  0.46958343E+01  0.12787774E-01 -0.11306631E+00  0.19450719E-02
  0.46958731E+01  0.31752011E-02  0.56339099E-01 -0.10521320E-02
  0.46959893E+01  0.38260962E-02 -0.61845734E-01  0.10961138E-02
  0.46961390E+01  0.49573363E-02  0.70397725E-01 -0.12233932E-02
  0.46963072E+01  0.27175217E-04 -0.52114639E-02  0.12594051E-03
  0.46964234E+01  0.25899209E-01 -0.16090661E+00  0.28759791E-02
  0.46964750E+01  0.29582203E-05 -0.17120891E-02 -0.16422859E-03
  0.46966966E+01  0.20228368E-01  0.14220376E+00 -0.25413258E-02
  0.46969451E+01  0.43266882E-02 -0.65766867E-01  0.11863271E-02
  0.46970711E+01  0.44174295E-02  0.66453130E-01 -0.11878577E-02
  0.46971357E+01  0.13476456E-03  0.11606835E-01 -0.21435510E-03
  0.46974414E+01  0.47967935E-03  0.21893950E-01 -0.57818557E-03
  0.46975677E+01  0.49155907E-01 -0.22167281E+00  0.41318470E-02
  0.46976718E+01  0.25591748E-01 -0.15994873E+00  0.28554380E-02
  0.46978616E+01  0.31180190E-04 -0.55824691E-02  0.12739160E-03
  0.46979158E+01  0.17935727E-01 -0.13387904E+00  0.34828635E-02
  0.46981603E+01  0.20323987E-05 -0.14252671E-02  0.31817954E-04
  0.46983329E+01  0.30593903E-01  0.17488156E+00 -0.32159619E-02
  0.46985287E+01  0.51166925E-02 -0.71519274E-01  0.12984261E-02
  0.46988228E+01  0.13446704E-01 -0.11594047E+00  0.21238951E-02
  0.46989392E+01  0.16088827E-02  0.40104632E-01 -0.70795958E-03
  0.46991002E+01  0.16700999E-03 -0.12922219E-01  0.16196528E-03
  0.46991606E+01  0.19356300E-01  0.13910409E+00 -0.25204291E-02
  0.46993787E+01  0.24161603E-01  0.15541467E+00 -0.28075379E-02
  0.46996331E+01  0.42364516E-02  0.65077667E-01 -0.11613885E-02
  0.46996772E+01  0.65589902E-02  0.80978911E-01 -0.11858123E-02
  0.47000180E+01  0.60742081E-03  0.24642128E-01 -0.43169057E-03
  0.47002951E+01  0.11990251E-01  0.10948143E+00 -0.20166840E-02
  0.47004080E+01  0.24554157E-02  0.49542583E-01 -0.97372868E-03
  0.47006031E+01  0.53867028E-02  0.73381971E-01 -0.13375791E-02
  0.47006829E+01  0.23317658E-01 -0.15267563E+00  0.27946420E-02
  0.47008650E+01  0.35451989E-02 -0.59530909E-01  0.11268359E-02
  0.47011248E+01  0.89464079E-03  0.29905392E-01 -0.55525346E-03
  0.47011650E+01  0.19756890E-01 -0.14053645E+00  0.25292708E-02
  0.47013958E+01  0.69802046E-02  0.83534049E-01 -0.15057546E-02
  0.47017051E+01  0.29301186E-01 -0.17114662E+00  0.31655005E-02
  0.47019153E+01  0.12335015E+00  0.35092872E+00 -0.14113286E-01
  0.47019284E+01  0.10006558E-01 -0.10000634E+00  0.22999802E-02
  0.47020832E+01  0.59585624E-02  0.77179008E-01 -0.14011194E-02
  0.47021292E+01  0.27491846E-02 -0.52422052E-01  0.10549779E-02
